review_id,product_id,rating,review_title,review_text,review_date,reviewer_name,verified_purchase,helpful_votes
R0003850,P0001959,5,Hdr is mediocre,Hdr is excellent and Bluetooth connectivity is reliable.,2023-07-29,Vihaan V.,True,244
R0003851,P0001244,5,Camera is impressive,Camera is underwhelming and fit is weak.,2023-03-28,Vihaan T.,Yes,77
R0003852,P0000195,5,Battery life is impressive,Battery life is underwhelming and notifications is excellent.,2024-11-13,Diya M.,1,16
R0003853,P0000761,5,Contrast is impressive,Contrast is mediocre and image quality is weak.,2023-03-07,Farhan Q.,False,247
R0003854,P0000894,3,Video stabilization is great,Video stabilization is underwhelming and performance is excellent.,2025-03-07,Priya N.,No,194
R0003855,P0000029,3,Contrast is great,Contrast is reliable and fit is weak.,2023-11-18,Aarav P.,True,59
R0003856,P0001173,3,Camera is solid,Camera is top-notch and software is excellent.,2023-03-23,Anaya G.,0,110
R0003857,P0001067,4,Port selection is poor,Port selection is reliable and display is solid.,2025-09-13,Farhan U.,No,155
R0003858,P0000510,4,Port selection is solid,Port selection is excellent and noise cancellation is reliable.,2025-11-17,Tanvi F.,No,132
R0003859,P0000476,4,Heart rate accuracy is poor,Heart rate accuracy is mediocre and camera is solid.,2024-12-23,Sneha H.,No,132
R0003860,P0000087,4,Build quality is impressive,Build quality is underwhelming and noise cancellation is excellent.,2023-07-19,Vikram U.,False,132
R0003861,P0000236,1,Build quality is mediocre,Build quality is underwhelming and heart rate accuracy is inconsistent.,2024-03-02,Aarav F.,No,23
R0003862,P0000348,4,Build quality is solid,Build quality is reliable and contrast is solid.,2025-07-30,Nikhil D.,No,56
R0003863,P0001435,4,Notifications is great,Notifications is reliable and software is weak.,2025-10-10,Kavya R.,False,65
R0003864,P0001478,5,Fit is solid,Fit is top-notch and battery life is inconsistent.,2025-10-13,Nikhil H.,True,187
R0003865,P0000546,4,Charging speed is impressive,Charging speed is reliable and build quality is weak.,2023-01-13,Kavya Q.,0,63
R0003866,P0001518,3,Camera is great,Camera is reliable and comfort is solid.,2025-02-28,Nikhil V.,False,234
R0003867,P0000371,2,Ergonomics is poor,Ergonomics is top-notch and image quality is excellent.,2025-03-14,Kavya T.,0,29
R0003868,P0001721,4,Camera is mediocre,Camera is excellent and ergonomics is inconsistent.,2025-06-03,Nikhil S.,Yes,131
R0003869,P0000275,4,Port selection is solid,Port selection is reliable and image quality is excellent.,2025-01-22,Diya H.,False,34
R0003870,P0001553,5,Image quality is poor,Image quality is top-notch and notifications is reliable.,2023-03-22,Priya P.,1,122
R0003871,P0000196,2,Performance is great,Performance is top-notch and display is reliable.,2024-03-26,Kavya J.,No,175
R0003872,P0001595,5,Comfort is impressive,Comfort is top-notch and Wi-Fi range is solid.,2023-09-01,Sana K.,Yes,142
R0003873,P0000236,4,Display is mediocre,Display is mediocre and charging speed is weak.,2024-02-13,Tanvi D.,Yes,92
R0003874,P0000641,1,Performance is impressive,Performance is underwhelming and contrast is weak.,2025-09-02,Priya Z.,True,185
R0003875,P0001761,5,Ergonomics is poor,Ergonomics is mediocre and noise cancellation is inconsistent.,2024-06-21,Vihaan W.,True,213
R0003876,P0001623,3,Noise cancellation is solid,Noise cancellation is reliable and comfort is weak.,2024-07-13,Rohan U.,True,132
R0003877,P0000548,1,Display is impressive,Display is underwhelming and contrast is reliable.,2024-01-16,Aarav V.,Yes,9
R0003878,P0001933,5,Ergonomics is impressive,Ergonomics is underwhelming and noise cancellation is reliable.,2023-05-09,Kavya G.,No,231
R0003879,P0001042,2,Port selection is great,Port selection is reliable and image quality is inconsistent.,2025-06-11,Aryan J.,1,141
R0003880,P0001519,3,Build quality is solid,Build quality is reliable and Bluetooth connectivity is weak.,2023-04-23,Vikram R.,No,226
R0003881,P0001225,5,Build quality is mediocre,Build quality is reliable and software is weak.,2023-12-07,Aarav M.,Yes,68
R0003882,P0000045,3,Fit is great,Fit is underwhelming and camera is inconsistent.,2025-04-09,Ira C.,False,76
R0003883,P0001379,1,Charging speed is impressive,Charging speed is reliable and comfort is inconsistent.,2024-08-08,Anil I.,Yes,140
R0003884,P0001573,5,Camera is great,Camera is mediocre and software is reliable.,2025-10-10,Vikram X.,0,77
R0003885,P0001461,4,Build quality is poor,Build quality is top-notch and battery life is solid.,2023-12-23,Priya A.,True,16
R0003886,P0001109,3,Video stabilization is great,Video stabilization is mediocre and performance is reliable.,2023-06-29,Farhan G.,Yes,182
R0003887,P0000972,4,Port selection is impressive,Port selection is underwhelming and software is weak.,2024-06-24,Priya B.,Yes,93
R0003888,P0000759,3,Notifications is great,Notifications is underwhelming and build quality is solid.,2023-04-30,Vihaan C.,False,85
R0003889,P0000090,3,Port selection is impressive,Port selection is reliable and HDR is solid.,2024-04-12,Nikhil P.,Yes,120
R0003890,P0001516,4,Wi-fi range is great,Wi-fi range is mediocre and display is excellent.,2025-04-19,Vihaan O.,1,27
R0003891,P0000849,5,Software is great,Software is excellent and ergonomics is reliable.,2025-05-22,Meera X.,Yes,120
R0003892,P0001135,5,Charging speed is poor,Charging speed is reliable and HDR is excellent.,2024-12-17,Rahul F.,True,126
R0003893,P0001246,4,Software is great,Software is top-notch and charging speed is solid.,2025-08-04,Anil R.,No,138
R0003894,P0000388,3,Comfort is solid,Comfort is top-notch and refresh rate is inconsistent.,2024-01-23,Aditi Z.,False,158
R0003895,P0000585,2,Comfort is great,Comfort is underwhelming and image quality is solid.,2025-02-03,Aarav L.,False,121
R0003896,P0001799,3,Noise cancellation is poor,Noise cancellation is top-notch and software is excellent.,2024-02-08,Aarav T.,1,152
R0003897,P0000857,3,Display is poor,Display is underwhelming and port selection is solid.,2023-05-19,Meera B.,No,169
R0003898,P0000368,5,Ergonomics is poor,Ergonomics is underwhelming and performance is excellent.,2023-03-25,Sana V.,True,205
R0003899,P0001596,3,Hdr is great,Hdr is reliable and fit is weak.,2023-09-13,Vihaan N.,True,19
R0003900,P0000150,4,Bluetooth connectivity is mediocre,Bluetooth connectivity is excellent and performance is weak.,2025-06-11,Sneha Z.,1,168
R0003901,P0000560,1,Ergonomics is impressive,Ergonomics is top-notch and software is solid.,2025-11-01,Priya E.,False,0
R0003902,P0000401,5,Bluetooth connectivity is impressive,Bluetooth connectivity is excellent and port selection is reliable.,2025-05-08,Aarav K.,True,7
R0003903,P0001368,3,Port selection is solid,Port selection is reliable and display is weak.,2024-05-25,Sara E.,Yes,175
R0003904,P0001339,4,Image quality is great,Image quality is top-notch and heart rate accuracy is inconsistent.,2023-07-21,Anaya W.,No,0
R0003905,P0001260,4,Charging speed is impressive,Charging speed is mediocre and heart rate accuracy is reliable.,2025-07-21,Ira O.,0,225
R0003906,P0001012,5,Performance is poor,Performance is underwhelming and Wi-Fi range is weak.,2023-10-22,Kavya H.,False,84
R0003907,P0000245,3,Ergonomics is impressive,Ergonomics is reliable and image quality is reliable.,2025-11-10,Sara Y.,False,207
R0003908,P0001732,4,Ergonomics is impressive,Ergonomics is mediocre and image quality is inconsistent.,2025-07-27,Sneha W.,True,214
R0003909,P0001934,3,Display is solid,Display is mediocre and Wi-Fi range is weak.,2023-12-06,Anil B.,No,137
R0003910,P0001812,5,Software is impressive,Software is excellent and HDR is reliable.,2024-09-13,Priya E.,0,197
R0003911,P0000497,4,Camera is great,Camera is top-notch and Wi-Fi range is solid.,2025-04-14,Diya H.,No,150
R0003912,P0000442,2,Hdr is poor,Hdr is excellent and display is solid.,2023-11-27,Farhan T.,True,60
R0003913,P0000350,4,Ergonomics is great,Ergonomics is mediocre and fit is weak.,2024-03-08,Vihaan D.,0,226
R0003914,P0000693,4,Refresh rate is mediocre,Refresh rate is excellent and heart rate accuracy is inconsistent.,2025-07-13,Tanvi Z.,No,214
R0003915,P0000271,4,Refresh rate is mediocre,Refresh rate is mediocre and software is solid.,2023-06-14,Rahul H.,True,230
R0003916,P0001952,2,Camera is impressive,Camera is mediocre and fit is solid.,2024-12-30,Kavya E.,1,57
R0003917,P0001071,2,Heart rate accuracy is poor,Heart rate accuracy is mediocre and notifications is inconsistent.,2023-09-26,Aarav F.,False,191
R0003918,P0000909,3,Contrast is solid,Contrast is mediocre and performance is reliable.,2024-07-18,Farhan M.,Yes,31
R0003919,P0001462,5,Wi-fi range is great,Wi-fi range is underwhelming and performance is excellent.,2024-02-29,Sana J.,False,43
R0003920,P0001070,4,Charging speed is great,Charging speed is excellent and video stabilization is reliable.,2025-02-19,Farhan K.,Yes,23
R0003921,P0001729,5,Performance is solid,Performance is top-notch and refresh rate is reliable.,2023-02-27,Ritu X.,1,232
R0003922,P0000847,4,Refresh rate is great,Refresh rate is excellent and heart rate accuracy is inconsistent.,2024-12-27,Rohan N.,0,246
R0003923,P0000795,1,Battery life is solid,Battery life is reliable and image quality is weak.,2024-09-22,Sana H.,0,93
R0003924,P0001816,5,Performance is poor,Performance is reliable and heart rate accuracy is reliable.,2025-04-05,Meera M.,1,222
R0003925,P0001204,4,Heart rate accuracy is solid,Heart rate accuracy is reliable and port selection is reliable.,2024-12-28,Sana C.,1,150
R0003926,P0000901,4,Refresh rate is poor,Refresh rate is mediocre and noise cancellation is reliable.,2024-03-13,Rahul Y.,True,21
R0003927,P0001009,1,Refresh rate is mediocre,Refresh rate is excellent and camera is weak.,2024-03-14,Ira K.,Yes,108
R0003928,P0001359,3,Refresh rate is impressive,Refresh rate is underwhelming and display is inconsistent.,2024-03-12,Vihaan Z.,True,95
R0003929,P0000542,3,Wi-fi range is mediocre,Wi-fi range is excellent and refresh rate is solid.,2025-03-29,Karan N.,1,127
R0003930,P0000524,2,Charging speed is great,Charging speed is underwhelming and fit is inconsistent.,2024-09-12,Sara O.,False,160
R0003931,P0000282,3,Port selection is solid,Port selection is reliable and battery life is reliable.,2023-11-16,Anaya P.,True,157
R0003932,P0001849,1,Video stabilization is impressive,Video stabilization is excellent and notifications is inconsistent.,2023-09-21,Meera H.,No,230
R0003933,P0000457,4,Camera is solid,Camera is underwhelming and Bluetooth connectivity is reliable.,2025-02-12,Priya P.,No,123
R0003934,P0000951,3,Notifications is solid,Notifications is mediocre and software is excellent.,2024-05-26,Anaya I.,Yes,139
R0003935,P0000422,1,Battery life is impressive,Battery life is underwhelming and HDR is inconsistent.,2023-04-22,Farhan H.,No,241
R0003936,P0001425,4,Heart rate accuracy is impressive,Heart rate accuracy is excellent and port selection is weak.,2023-05-22,Kavya A.,True,51
R0003937,P0000138,4,Wi-fi range is impressive,Wi-fi range is top-notch and software is reliable.,2024-11-06,Rohan O.,True,117
R0003938,P0001764,5,Wi-fi range is impressive,Wi-fi range is excellent and ergonomics is solid.,2024-10-26,Aarav I.,1,27
R0003939,P0000567,4,Noise cancellation is impressive,Noise cancellation is mediocre and Wi-Fi range is excellent.,2025-08-28,Aditi T.,1,180
R0003940,P0001074,4,Contrast is poor,Contrast is underwhelming and performance is excellent.,2024-10-22,Rahul T.,1,224
R0003941,P0000340,4,Fit is great,Fit is underwhelming and image quality is reliable.,2025-09-22,Aditi Z.,0,73
R0003942,P0001998,3,Noise cancellation is impressive,Noise cancellation is reliable and refresh rate is weak.,2025-01-31,Aryan M.,No,47
R0003943,P0001321,5,Battery life is poor,Battery life is reliable and HDR is inconsistent.,2023-10-09,Sana Y.,0,30
R0003944,P0001573,4,Ergonomics is solid,Ergonomics is underwhelming and port selection is reliable.,2024-09-11,Tanvi M.,No,111
R0003945,P0001967,4,Ergonomics is impressive,Ergonomics is excellent and video stabilization is inconsistent.,2023-05-16,Farhan G.,False,148
R0003946,P0001144,5,Heart rate accuracy is mediocre,Heart rate accuracy is reliable and performance is weak.,2023-06-05,Nikhil T.,False,250
R0003947,P0000627,5,Hdr is mediocre,Hdr is reliable and comfort is inconsistent.,2024-04-26,Priya M.,Yes,10
R0003948,P0000008,4,Hdr is mediocre,Hdr is excellent and image quality is reliable.,2025-11-04,Tanvi B.,No,14
R0003949,P0001039,3,Comfort is impressive,Comfort is underwhelming and Bluetooth connectivity is reliable.,2024-07-07,Rohan U.,True,134
R0003950,P0001059,5,Notifications is solid,Notifications is mediocre and comfort is solid.,2024-07-15,Sana W.,0,139
R0003951,P0001752,3,Notifications is great,Notifications is underwhelming and image quality is excellent.,2024-01-10,Vihaan N.,Yes,94
R0003952,P0000821,4,Port selection is impressive,Port selection is excellent and HDR is inconsistent.,2025-11-17,Rohan L.,True,48
R0003953,P0001468,4,Build quality is poor,Build quality is excellent and fit is weak.,2023-07-02,Meera O.,No,99
R0003954,P0001257,5,Battery life is solid,Battery life is mediocre and ergonomics is reliable.,2024-12-19,Aarav F.,1,177
R0003955,P0000385,5,Contrast is great,Contrast is top-notch and display is excellent.,2025-11-11,Ira K.,1,28
R0003956,P0000883,3,Software is mediocre,Software is excellent and image quality is reliable.,2024-09-27,Priya T.,No,76
R0003957,P0001056,5,Contrast is solid,Contrast is reliable and Wi-Fi range is inconsistent.,2025-06-03,Sara Y.,No,46
R0003958,P0001876,2,Bluetooth connectivity is mediocre,Bluetooth connectivity is top-notch and fit is reliable.,2023-05-29,Meera Y.,No,13
R0003959,P0001504,5,Camera is solid,Camera is top-notch and performance is excellent.,2025-05-14,Diya M.,False,241
R0003960,P0000545,3,Comfort is mediocre,Comfort is underwhelming and image quality is solid.,2025-06-28,Priya B.,Yes,238
R0003961,P0000592,1,Build quality is mediocre,Build quality is mediocre and image quality is reliable.,2025-07-08,Meera E.,True,12
R0003962,P0001105,2,Hdr is impressive,Hdr is underwhelming and software is excellent.,2023-10-28,Sneha G.,No,97
R0003963,P0000886,3,Build quality is solid,Build quality is top-notch and fit is excellent.,2024-12-21,Ritu N.,Yes,162
R0003964,P0001626,3,Heart rate accuracy is impressive,Heart rate accuracy is excellent and build quality is weak.,2024-11-24,Aarav P.,True,111
R0003965,P0001421,4,Noise cancellation is great,Noise cancellation is mediocre and ergonomics is solid.,2025-10-19,Anaya A.,0,26
R0003966,P0001537,4,Wi-fi range is poor,Wi-fi range is excellent and Bluetooth connectivity is reliable.,2024-10-11,Farhan D.,0,33
R0003967,P0001541,2,Performance is mediocre,Performance is reliable and noise cancellation is reliable.,2023-03-06,Sana G.,0,35
R0003968,P0001034,2,Video stabilization is great,Video stabilization is mediocre and fit is solid.,2024-12-27,Ira M.,0,61
R0003969,P0000427,3,Contrast is mediocre,Contrast is mediocre and noise cancellation is inconsistent.,2024-09-23,Karan S.,Yes,20
R0003970,P0001618,4,Display is impressive,Display is top-notch and fit is inconsistent.,2023-08-29,Farhan M.,True,177
R0003971,P0000772,1,Notifications is poor,Notifications is excellent and Wi-Fi range is weak.,2024-06-30,Sneha F.,False,207
R0003972,P0000530,5,Comfort is solid,Comfort is underwhelming and noise cancellation is reliable.,2023-01-16,Ritu E.,False,215
R0003973,P0001801,4,Performance is poor,Performance is mediocre and port selection is weak.,2025-06-11,Vikram Q.,True,70
R0003974,P0001698,3,Heart rate accuracy is impressive,Heart rate accuracy is reliable and Bluetooth connectivity is inconsistent.,2025-11-12,Sana X.,0,69
R0003975,P0000036,4,Notifications is great,Notifications is mediocre and heart rate accuracy is solid.,2025-07-15,Priya I.,True,116
R0003976,P0001213,5,Fit is solid,Fit is excellent and performance is weak.,2025-01-12,Farhan U.,No,203
