product_id,product_title,brand,category,subtype,price,sku_asin,seller_external_id
P0001588,Apple Prime 32GB Smartphone,Apple,Electronics,Smartphone,870.33,BK95GGRPG0,S0000008
P0001589,Canon Neo 512GB Tablet,Canon,Electronics,Tablet,364.86,B76WF8W0OP,S0000009
P0001590,Samsung X1 32GB Laptop,Samsung,Electronics,Laptop,3718.56,BV7UA2TLBJ,S0000010
P0001591,Boult S3 Earbuds,Boult,Electronics,Earbuds,197.36,BNFKOEFPJY,S0000001
P0001592,MSI Edge Speaker,MSI,Electronics,Speaker,210.45,B2BOO0PFJQ,S0000002
P0001593,D-Link Prime Router,D-Link,Electronics,Router,198.69,B9BBFW4V3I,S0000003
P0001594,JBL Neo Earbuds,JBL,Electronics,Earbuds,262.61,BQHISMTLEN,S0000004
P0001595,Netgear Bolt Headphones,Netgear,Electronics,Headphones,666.47,B2UUNBYAMF,S0000005
P0001596,Apple Prime Speaker,Apple,Electronics,Speaker,619.03,BW6I4FPYLO,S0000006
P0001597,Garmin M3 Monitor,Garmin,Electronics,Monitor,1729.66,BC22OVNUZM,S0000007
P0001598,GoPro Pro Monitor,GoPro,Electronics,Monitor,1227.39,B99SNPM7G0,S0000008
P0001599,Audio-Technica S2 Monitor,Audio-Technica,Electronics,Monitor,1882.84,B8R5A0HD22,S0000009
P0001600,Amazfit X3 Router,Amazfit,Electronics,Router,197.83,BVR07J5TKK,S0000010
P0001601,LG Pro 256GB Smartphone,LG,Electronics,Smartphone,354.14,BMGLDJEA40,S0000001
P0001602,Realme Edge Speaker,Realme,Electronics,Speaker,367.22,BNBUCFNS7R,S0000002
P0001603,Samsung S2 Router,Samsung,Electronics,Router,103.69,B8T6CQ72G1,S0000003
P0001604,Lenovo Pro 512GB Smartphone,Lenovo,Electronics,Smartphone,1191.19,BR4QIZ1A02,S0000004
P0001605,Huawei Go Smartwatch,Huawei,Electronics,Smartwatch,1165.91,B4OXMCLFIQ,S0000005
P0001606,Sony M3 Router,Sony,Electronics,Router,162.54,BBG0ELAJBF,S0000006
P0001607,Xiaomi S2 Camera,Xiaomi,Electronics,Camera,1304.68,BJ0T7JFDFN,S0000007
P0001608,Vivo Ultra Speaker,Vivo,Electronics,Speaker,597.36,BOMR6OR62T,S0000008
P0001609,Dell Neo TV,Dell,Electronics,TV,2655.03,BSVX03MMPP,S0000009
P0001610,Amazfit X1 Camera,Amazfit,Electronics,Camera,2440.67,BVUH8VK6MP,S0000010
P0001611,MSI Pro 128GB Tablet,MSI,Electronics,Tablet,699.34,BJMD0OS1LG,S0000001
P0001612,Nikon Lite Camera,Nikon,Electronics,Camera,4884.67,BBP6KF2UP6,S0000002
P0001613,Canon X1 Smartwatch,Canon,Electronics,Smartwatch,418.26,BOT21PTD52,S0000003
P0001614,Sennheiser Bolt Monitor,Sennheiser,Electronics,Monitor,1284.62,BT2DB7OUQT,S0000004
P0001615,Realme Neo Headphones,Realme,Electronics,Headphones,679.99,BJGTLZ81Y8,S0000005
P0001616,Audio-Technica S3 Speaker,Audio-Technica,Electronics,Speaker,277.06,BYWSEDU85T,S0000006
P0001617,HP S1 Smartwatch,HP,Electronics,Smartwatch,310.58,BZ2Q0O63UL,S0000007
P0001618,Marshall X3 Monitor,Marshall,Electronics,Monitor,830.23,BZIMJLS57O,S0000008
P0001619,Lenovo S2 128GB Laptop,Lenovo,Electronics,Laptop,3597.61,B9EILPRLJR,S0000009
P0001620,Marshall Neo Smartwatch,Marshall,Electronics,Smartwatch,994.74,BQ4HIEXR8O,S0000010
P0001621,Apple S3 Earbuds,Apple,Electronics,Earbuds,290.34,BQF4H6ZOBP,S0000001
P0001622,Canon Pro 256GB Smartphone,Canon,Electronics,Smartphone,1099.33,BK5NUUWT9L,S0000002
P0001623,Marshall X1 Camera,Marshall,Electronics,Camera,2183.03,BG5B4CYPAI,S0000003
P0001624,Huawei M3 32GB Laptop,Huawei,Electronics,Laptop,478.83,BOJAO5MMCK,S0000004
P0001625,Redmi X2 32GB Laptop,Redmi,Electronics,Laptop,669.66,B61VW2OBE3,S0000005
P0001626,LG S3 64GB Tablet,LG,Electronics,Tablet,713.10,BGK0TGAXB7,S0000006
P0001627,Canon S1 256GB Smartphone,Canon,Electronics,Smartphone,1124.62,BU83KAGC8D,S0000007
P0001628,Netgear Go 64GB Smartphone,Netgear,Electronics,Smartphone,1278.47,BNBJWUD1PV,S0000008
P0001629,Sennheiser X1 Earbuds,Sennheiser,Electronics,Earbuds,325.40,BSFHKJ0ND9,S0000009
P0001630,Audio-Technica Pro Smartwatch,Audio-Technica,Electronics,Smartwatch,1017.42,BJ8TT7KZAP,S0000010
P0001631,Canon Air 512GB Smartphone,Canon,Electronics,Smartphone,260.66,BXSX86LZI1,S0000001
P0001632,ASUS Go Earbuds,ASUS,Electronics,Earbuds,37.14,BOKUZ5FHTU,S0000002
P0001633,Audio-Technica S3 Speaker,Audio-Technica,Electronics,Speaker,681.68,BES71643CI,S0000003
P0001634,Samsung Z3 Speaker,Samsung,Electronics,Speaker,322.67,BGZLVX148T,S0000004
P0001635,OPPO X1 Smartwatch,OPPO,Electronics,Smartwatch,803.07,B78TNZ58C8,S0000005
P0001636,Boult S1 128GB Laptop,Boult,Electronics,Laptop,2527.56,BTOWW8XDIL,S0000006
P0001637,Sony Bolt 32GB Laptop,Sony,Electronics,Laptop,2498.95,BWJWASHIM2,S0000007
P0001638,Vivo Pro TV,Vivo,Electronics,TV,2077.84,B4DYTI25PG,S0000008
P0001639,Netgear Go Earbuds,Netgear,Electronics,Earbuds,49.83,BUODVZRN0L,S0000009
P0001640,Samsung Ultra Monitor,Samsung,Electronics,Monitor,780.47,B6QCHMKVI5,S0000010
P0001641,GoPro Lite 64GB Tablet,GoPro,Electronics,Tablet,603.74,BB1P3GZ1MQ,S0000001
P0001642,Vivo Neo Headphones,Vivo,Electronics,Headphones,654.12,BIOOYSP12H,S0000002
P0001643,OPPO X2 Headphones,OPPO,Electronics,Headphones,196.72,BQ3HJLYPWX,S0000003
P0001644,Apple X3 Camera,Apple,Electronics,Camera,807.55,BW9P4FLK8H,S0000004
P0001645,Vivo Edge Speaker,Vivo,Electronics,Speaker,86.50,B1C2V8T85W,S0000005
P0001646,Canon Bolt Speaker,Canon,Electronics,Speaker,229.43,BC48KYWZE8,S0000006
P0001647,JBL S2 Headphones,JBL,Electronics,Headphones,593.13,BXZVGJR5MY,S0000007
P0001648,D-Link Bolt 512GB Tablet,D-Link,Electronics,Tablet,828.96,B6KP2Z4EK3,S0000008
P0001649,Vivo S2 TV,Vivo,Electronics,TV,862.88,BW4ST5PMMZ,S0000009
P0001650,Huawei Pro 256GB Tablet,Huawei,Electronics,Tablet,852.67,BAZWTD3MOU,S0000010
P0001651,Apple Go Speaker,Apple,Electronics,Speaker,506.61,B42WTCXAIH,S0000001
P0001652,Audio-Technica Air TV,Audio-Technica,Electronics,TV,4442.01,BJKQWAL9TP,S0000002
P0001653,Amazfit Go Smartwatch,Amazfit,Electronics,Smartwatch,836.65,BSHA2G9H8I,S0000003
P0001654,LG Pro 32GB Laptop,LG,Electronics,Laptop,604.97,B8NZPMWXIH,S0000004
P0001655,GoPro Go Headphones,GoPro,Electronics,Headphones,560.38,BVV721HMSX,S0000005
P0001656,TP-Link Prime 256GB Tablet,TP-Link,Electronics,Tablet,937.70,BY3LUP5P6W,S0000006
P0001657,OPPO Prime 128GB Tablet,OPPO,Electronics,Tablet,883.26,BY52JFG6JB,S0000007
P0001658,Sony S3 Router,Sony,Electronics,Router,397.67,BST0R4PC30,S0000008
P0001659,OPPO X1 32GB Laptop,OPPO,Electronics,Laptop,3798.30,B9HQI7DJXV,S0000009
P0001660,Dell Lite 64GB Laptop,Dell,Electronics,Laptop,1289.32,BP3JHYN5CU,S0000010
P0001661,boAt Z3 64GB Laptop,boAt,Electronics,Laptop,3083.77,B39A232DGU,S0000001
P0001662,Nikon S2 Earbuds,Nikon,Electronics,Earbuds,126.33,BQ4W6A7N70,S0000002
P0001663,Xiaomi M3 TV,Xiaomi,Electronics,TV,2166.10,B2FLX8CGB3,S0000003
P0001664,Nokia X1 TV,Nokia,Electronics,TV,510.56,BYFCSRZPZD,S0000004
P0001665,LG Air Smartwatch,LG,Electronics,Smartwatch,1199.69,B7556F3M2S,S0000005
P0001666,ASUS S3 512GB Tablet,ASUS,Electronics,Tablet,605.75,BYRKTHN3LY,S0000006
P0001667,Apple X2 TV,Apple,Electronics,TV,1754.52,BIDVLR9BZQ,S0000007
P0001668,Xiaomi Go Monitor,Xiaomi,Electronics,Monitor,842.41,BOP3INM9NM,S0000008
P0001669,Motorola Neo Headphones,Motorola,Electronics,Headphones,373.63,B4A0YFBB6H,S0000009
P0001670,Nokia X2 Earbuds,Nokia,Electronics,Earbuds,261.88,BKJX17DQWT,S0000010
P0001671,Redmi Edge Smartwatch,Redmi,Electronics,Smartwatch,813.47,BAK9DQSN98,S0000001
P0001672,Lenovo Prime 64GB Laptop,Lenovo,Electronics,Laptop,450.75,B8LBLSJYE8,S0000002
P0001673,MSI X3 TV,MSI,Electronics,TV,4233.65,B6RFZ3IVAY,S0000003
P0001674,Sennheiser Ultra Speaker,Sennheiser,Electronics,Speaker,304.49,BXTGKAUM55,S0000004
P0001675,Redmi Z3 Speaker,Redmi,Electronics,Speaker,83.94,BM6NXIKS3L,S0000005
P0001676,Boult Z3 32GB Smartphone,Boult,Electronics,Smartphone,1190.42,BXZXNJEA54,S0000006
P0001677,Dell Air Speaker,Dell,Electronics,Speaker,112.67,BNUYPIEOJ2,S0000007
P0001678,LG Z3 Headphones,LG,Electronics,Headphones,172.28,B7TLFLW4TV,S0000008
P0001679,TP-Link S1 Camera,TP-Link,Electronics,Camera,3088.00,BNWZBQVYIJ,S0000009
P0001680,Samsung Z3 Router,Samsung,Electronics,Router,163.99,BY37USLAR4,S0000010
P0001681,Boult Neo Earbuds,Boult,Electronics,Earbuds,155.07,BBZHPLV2KC,S0000001
P0001682,LG Bolt Speaker,LG,Electronics,Speaker,478.44,BD7YI0C8XC,S0000002
P0001683,Boult Neo TV,Boult,Electronics,TV,4033.14,B5M5YULCXS,S0000003
P0001684,LG S2 Smartwatch,LG,Electronics,Smartwatch,587.19,BC3CIMQ0UG,S0000004
P0001685,Vivo Neo 64GB Laptop,Vivo,Electronics,Laptop,3544.60,B3DHJ8VJ9I,S0000005
P0001686,Netgear Ultra Speaker,Netgear,Electronics,Speaker,149.86,B1S7PCRDJP,S0000006
P0001687,Amazfit Edge Camera,Amazfit,Electronics,Camera,4191.16,BND7KZD8Q3,S0000007
P0001688,MSI Air Headphones,MSI,Electronics,Headphones,452.72,BPH2NJKJQT,S0000008
P0001689,TP-Link X3 Earbuds,TP-Link,Electronics,Earbuds,180.80,B3FT2B5U4F,S0000009
P0001690,Nokia Z3 TV,Nokia,Electronics,TV,3187.70,B4QEMPGVU3,S0000010
P0001691,Apple Prime 128GB Tablet,Apple,Electronics,Tablet,1308.31,BGHG49TAN6,S0000001
P0001692,boAt Pro Router,boAt,Electronics,Router,296.45,BGB1C2XPRG,S0000002
P0001693,Marshall X1 Earbuds,Marshall,Electronics,Earbuds,203.60,BRZVXXLIFK,S0000003
P0001694,boAt X3 32GB Laptop,boAt,Electronics,Laptop,2542.28,BVZ1P7JOKT,S0000004
P0001695,Lenovo Lite Smartwatch,Lenovo,Electronics,Smartwatch,1162.51,BQFXBHJ3C2,S0000005
P0001696,boAt Pro 512GB Tablet,boAt,Electronics,Tablet,1310.38,B9U2796T8X,S0000006
P0001697,Canon X3 512GB Smartphone,Canon,Electronics,Smartphone,599.88,BM74UO1K2D,S0000007
P0001698,Redmi Lite Earbuds,Redmi,Electronics,Earbuds,104.37,BB2TWPIX59,S0000008
P0001699,Apple M3 Monitor,Apple,Electronics,Monitor,1389.99,B6DL5PXCOZ,S0000009
P0001700,Amazfit Neo Headphones,Amazfit,Electronics,Headphones,360.12,BU0EHO1LWE,S0000010
P0001701,Sennheiser Edge Smartwatch,Sennheiser,Electronics,Smartwatch,230.30,BE8AAFZ535,S0000001
P0001702,Sennheiser S2 Monitor,Sennheiser,Electronics,Monitor,1236.75,BIKZTFIK1Z,S0000002
P0001703,Apple Air Smartwatch,Apple,Electronics,Smartwatch,686.42,BJXRC9NH5G,S0000003
P0001704,Samsung S2 Earbuds,Samsung,Electronics,Earbuds,290.73,BH1D1I7YFB,S0000004
P0001705,OnePlus Lite Headphones,OnePlus,Electronics,Headphones,654.82,BSS3T7OBJC,S0000005
P0001706,Netgear Prime Earbuds,Netgear,Electronics,Earbuds,65.11,BRXBDPWXHW,S0000006
P0001707,OnePlus S2 256GB Tablet,OnePlus,Electronics,Tablet,175.96,BSPG0ZCK7Q,S0000007
P0001708,Samsung Neo Router,Samsung,Electronics,Router,100.55,B8X74TMGR2,S0000008
P0001709,Amazfit Z3 64GB Laptop,Amazfit,Electronics,Laptop,965.36,B4FYY8U8XZ,S0000009
P0001710,boAt Bolt Camera,boAt,Electronics,Camera,3963.40,BQZ7AX8ZP3,S0000010
P0001711,Huawei Pro TV,Huawei,Electronics,TV,3825.87,B0YDAE1JXK,S0000001
P0001712,Lenovo Bolt 512GB Smartphone,Lenovo,Electronics,Smartphone,525.19,BZ32WQ4TMY,S0000002
P0001713,Lenovo S1 64GB Tablet,Lenovo,Electronics,Tablet,1094.55,B9A3I6C44V,S0000003
P0001714,Nokia M3 Earbuds,Nokia,Electronics,Earbuds,238.20,BCY2W1XA34,S0000004
P0001715,Motorola M3 Earbuds,Motorola,Electronics,Earbuds,214.83,B1F83NALFR,S0000005
P0001716,TP-Link S3 Camera,TP-Link,Electronics,Camera,324.68,B2VQ3T7GSF,S0000006
P0001717,GoPro Neo 32GB Tablet,GoPro,Electronics,Tablet,540.17,BW7OWV0M2R,S0000007
P0001718,boAt M3 Camera,boAt,Electronics,Camera,746.57,B60P508N8A,S0000008
P0001719,Vivo M3 TV,Vivo,Electronics,TV,2470.60,BRCDDXZAYQ,S0000009
P0001720,Dell Edge 32GB Smartphone,Dell,Electronics,Smartphone,1639.15,BSERQHKYIU,S0000010
P0001721,Vivo S3 512GB Smartphone,Vivo,Electronics,Smartphone,835.18,BOEISGYZO3,S0000001
P0001722,Apple Bolt Headphones,Apple,Electronics,Headphones,183.98,BXE4LXY4SK,S0000002
P0001723,Amazfit Lite Speaker,Amazfit,Electronics,Speaker,694.41,BGW2IZ7U20,S0000003
P0001724,Audio-Technica Pro 256GB Laptop,Audio-Technica,Electronics,Laptop,2712.75,BOO0YO59V3,S0000004
P0001725,LG Bolt 256GB Laptop,LG,Electronics,Laptop,1818.01,BXQ8ILQTP3,S0000005
P0001726,Xiaomi Ultra TV,Xiaomi,Electronics,TV,1307.38,BMH86CJTY5,S0000006
P0001727,GoPro Air Camera,GoPro,Electronics,Camera,2820.30,BK1OF317RH,S0000007
P0001728,D-Link Prime Speaker,D-Link,Electronics,Speaker,246.28,BK1W0AUFGN,S0000008
P0001729,LG Go Earbuds,LG,Electronics,Earbuds,203.93,BTQLHR963Z,S0000009
P0001730,Redmi Bolt Monitor,Redmi,Electronics,Monitor,1745.32,B8IC02F41Q,S0000010
P0001731,MSI S3 Earbuds,MSI,Electronics,Earbuds,386.88,BYV2E6LM9M,S0000001
P0001732,OnePlus Lite Router,OnePlus,Electronics,Router,208.89,BQOFZY1USN,S0000002
P0001733,Boult Air Camera,Boult,Electronics,Camera,3389.59,BC7JA1A8UJ,S0000003
P0001734,Nikon Pro Camera,Nikon,Electronics,Camera,1370.63,BFFK1PFO0O,S0000004
P0001735,LG Ultra Speaker,LG,Electronics,Speaker,50.08,B76HBFJ8JT,S0000005
P0001736,HP Z3 64GB Tablet,HP,Electronics,Tablet,408.30,BGNUO83NTC,S0000006
P0001737,Canon S2 Router,Canon,Electronics,Router,94.17,B60CRSSVDK,S0000007
P0001738,Realme Prime TV,Realme,Electronics,TV,2075.91,BLDBALF6ZL,S0000008
P0001739,D-Link M3 Camera,D-Link,Electronics,Camera,838.76,B0QJLUFF2K,S0000009
P0001740,Samsung S3 Speaker,Samsung,Electronics,Speaker,643.42,BOF1T5I5TH,S0000010
P0001741,Motorola Neo 32GB Laptop,Motorola,Electronics,Laptop,3192.00,BFV8KN6WBR,S0000001
P0001742,Samsung Edge 64GB Smartphone,Samsung,Electronics,Smartphone,953.15,B7BEL9AO5T,S0000002
P0001743,Dell Prime Speaker,Dell,Electronics,Speaker,148.93,BY40UVM8ZI,S0000003
P0001744,Vivo Go Router,Vivo,Electronics,Router,353.64,B0RZIXE9D6,S0000004
P0001745,Apple S1 Earbuds,Apple,Electronics,Earbuds,199.48,BPTH50WK3A,S0000005
P0001746,D-Link S1 Headphones,D-Link,Electronics,Headphones,372.19,BGEEWHNKK0,S0000006
P0001747,Dell Z3 512GB Smartphone,Dell,Electronics,Smartphone,376.51,B8HN239NFQ,S0000007
P0001748,MSI S3 128GB Smartphone,MSI,Electronics,Smartphone,651.80,B2S2T2MDM7,S0000008
P0001749,Motorola S1 Camera,Motorola,Electronics,Camera,1060.06,B5V9IAJ0ZC,S0000009
P0001750,OnePlus X1 Headphones,OnePlus,Electronics,Headphones,221.40,BC78Q1AROZ,S0000010
P0001751,Redmi M3 Speaker,Redmi,Electronics,Speaker,470.44,BPH25YCQD1,S0000001
P0001752,Garmin X3 TV,Garmin,Electronics,TV,3358.65,BW7F6GE1VL,S0000002
P0001753,Sony Neo Smartwatch,Sony,Electronics,Smartwatch,94.54,B2171FVP0K,S0000003
P0001754,GoPro S3 Monitor,GoPro,Electronics,Monitor,1740.05,BG9A933QGU,S0000004
P0001755,Sennheiser M3 Router,Sennheiser,Electronics,Router,243.45,BUQHQ9W7JZ,S0000005
P0001756,HP Pro Earbuds,HP,Electronics,Earbuds,188.17,BUPGB6A61A,S0000006
P0001757,Xiaomi Ultra Speaker,Xiaomi,Electronics,Speaker,180.23,B9SEBYYRGU,S0000007
P0001758,Samsung S1 Monitor,Samsung,Electronics,Monitor,863.64,BXLGTW4QXE,S0000008
P0001759,Xiaomi X1 32GB Smartphone,Xiaomi,Electronics,Smartphone,1557.74,B6R0I0ULY2,S0000009
P0001760,Garmin Lite Monitor,Garmin,Electronics,Monitor,216.49,BKE0M4MYI4,S0000010
P0001761,HP Ultra Camera,HP,Electronics,Camera,2680.30,B491F97BMU,S0000001
P0001762,Sennheiser Lite 64GB Smartphone,Sennheiser,Electronics,Smartphone,1020.83,BXXEVPJ15R,S0000002
P0001763,Sennheiser X2 512GB Tablet,Sennheiser,Electronics,Tablet,981.03,BDY8CWHB5M,S0000003
P0001764,TP-Link X1 128GB Tablet,TP-Link,Electronics,Tablet,1266.04,BPN1WBD2EK,S0000004
P0001765,TP-Link Bolt Monitor,TP-Link,Electronics,Monitor,971.35,B6NZS5D255,S0000005
P0001766,Sennheiser S1 Headphones,Sennheiser,Electronics,Headphones,573.68,B7Z3FORLOI,S0000006
P0001767,Realme Neo Smartwatch,Realme,Electronics,Smartwatch,1163.63,BP433RUTBR,S0000007
P0001768,Sennheiser Air Smartwatch,Sennheiser,Electronics,Smartwatch,784.26,BEZR1EK13T,S0000008
P0001769,Sony S2 Headphones,Sony,Electronics,Headphones,581.22,B71TIUU9CJ,S0000009
P0001770,Nikon S1 Headphones,Nikon,Electronics,Headphones,164.52,B7JVNQDN0Y,S0000010
P0001771,Sony Air 256GB Laptop,Sony,Electronics,Laptop,788.23,BWHDSPO1Y4,S0000001
P0001772,OPPO Neo Earbuds,OPPO,Electronics,Earbuds,290.85,BU4H8N8433,S0000002
P0001773,OnePlus Pro Headphones,OnePlus,Electronics,Headphones,443.92,BD749ZRSMC,S0000003
P0001774,Garmin M3 Router,Garmin,Electronics,Router,61.45,BKPQ6KF8X1,S0000004
P0001775,Marshall Go 128GB Laptop,Marshall,Electronics,Laptop,3163.38,B3A1MXLL81,S0000005
P0001776,Garmin Edge Smartwatch,Garmin,Electronics,Smartwatch,411.53,BY2W2GJ0Y3,S0000006
P0001777,Vivo X2 64GB Smartphone,Vivo,Electronics,Smartphone,1678.17,BNP8ET18D6,S0000007
P0001778,Nikon Go 256GB Tablet,Nikon,Electronics,Tablet,642.10,BBA6MK55PY,S0000008
P0001779,OnePlus Ultra 512GB Smartphone,OnePlus,Electronics,Smartphone,597.95,BULSHC3RWQ,S0000009
P0001780,Lenovo Lite Earbuds,Lenovo,Electronics,Earbuds,188.56,BDBMRQAOUQ,S0000010
P0001781,Nokia X2 TV,Nokia,Electronics,TV,965.88,BEFTVRZ10E,S0000001
P0001782,LG M3 Monitor,LG,Electronics,Monitor,1953.89,BUCFP37A2O,S0000002
P0001783,Realme X1 256GB Laptop,Realme,Electronics,Laptop,3204.44,BQ9PQSXE3C,S0000003
P0001784,ASUS M3 Camera,ASUS,Electronics,Camera,4869.76,B8DRQBKG2J,S0000004
P0001785,Vivo Lite Router,Vivo,Electronics,Router,304.50,BOVO1EZ741,S0000005
P0001786,LG X3 64GB Laptop,LG,Electronics,Laptop,1895.49,BW4LLIXAVL,S0000006
P0001787,boAt Prime Smartwatch,boAt,Electronics,Smartwatch,285.31,BZBTCJI6DW,S0000007
P0001788,Dell Lite Smartwatch,Dell,Electronics,Smartwatch,208.59,BMWHJED6DZ,S0000008
P0001789,Apple Go Camera,Apple,Electronics,Camera,3793.21,BZO7917ZJ6,S0000009
P0001790,LG S2 Speaker,LG,Electronics,Speaker,503.76,BO37VNGPZO,S0000010
P0001791,Boult Ultra 512GB Smartphone,Boult,Electronics,Smartphone,749.74,B6JUUERB4W,S0000001
P0001792,Canon Neo 64GB Smartphone,Canon,Electronics,Smartphone,1554.46,BWMDW22K7E,S0000002
P0001793,LG X2 Earbuds,LG,Electronics,Earbuds,366.19,BTCV0IEWSF,S0000003
P0001794,Motorola Lite Router,Motorola,Electronics,Router,337.11,B6PAOPG6SL,S0000004
P0001795,boAt Lite TV,boAt,Electronics,TV,743.32,B1PIDP5DVD,S0000005
P0001796,Dell X2 Smartwatch,Dell,Electronics,Smartwatch,1101.42,B0JP9LDQOO,S0000006
P0001797,JBL Prime Router,JBL,Electronics,Router,389.44,BRRPV6WNCE,S0000007
P0001798,Nokia Z3 Router,Nokia,Electronics,Router,233.57,BVXFGXNL1Y,S0000008
P0001799,Audio-Technica X3 TV,Audio-Technica,Electronics,TV,533.09,BKS3APUXFP,S0000009
P0001800,LG Pro Speaker,LG,Electronics,Speaker,529.28,BLLAYCLVBU,S0000010
P0001801,Sennheiser Edge TV,Sennheiser,Electronics,TV,889.76,BOE7Z3FYI5,S0000001
P0001802,TP-Link X1 TV,TP-Link,Electronics,TV,294.87,BDJ5QP4CNH,S0000002
P0001803,Lenovo Go Earbuds,Lenovo,Electronics,Earbuds,52.09,BG2OXPWKR0,S0000003
P0001804,Boult S3 256GB Tablet,Boult,Electronics,Tablet,1426.00,B5P6MND278,S0000004
P0001805,Samsung Ultra 128GB Tablet,Samsung,Electronics,Tablet,809.00,BW96DQKR3K,S0000005
P0001806,Apple Pro 512GB Smartphone,Apple,Electronics,Smartphone,334.13,B53BE68HNY,S0000006
P0001807,GoPro M3 Headphones,GoPro,Electronics,Headphones,342.12,B8FEXUYT4B,S0000007
P0001808,HP Edge 512GB Laptop,HP,Electronics,Laptop,2513.02,BKWM8U4I9L,S0000008
P0001809,HP S3 Earbuds,HP,Electronics,Earbuds,341.28,B0HUY3PHCF,S0000009
P0001810,Audio-Technica Bolt 512GB Tablet,Audio-Technica,Electronics,Tablet,1051.03,BW517KJJB1,S0000010
P0001811,ASUS Go 512GB Smartphone,ASUS,Electronics,Smartphone,942.27,BTEQQWU08Z,S0000001
P0001812,Nikon Edge Router,Nikon,Electronics,Router,329.68,BEAMU594CN,S0000002
P0001813,Boult Edge 32GB Smartphone,Boult,Electronics,Smartphone,631.94,B1LFJNVR1I,S0000003
P0001814,D-Link Pro Earbuds,D-Link,Electronics,Earbuds,382.67,B7UU8KY8IJ,S0000004
P0001815,Samsung Lite 64GB Laptop,Samsung,Electronics,Laptop,3872.94,BEB44849UA,S0000005
P0001816,JBL X2 512GB Laptop,JBL,Electronics,Laptop,1399.43,B71TQ720PU,S0000006
P0001817,D-Link S3 64GB Tablet,D-Link,Electronics,Tablet,591.20,BBZJ36ZW1U,S0000007
P0001818,Nokia X2 Speaker,Nokia,Electronics,Speaker,763.58,BBOZLT6YHF,S0000008
P0001819,Lenovo S1 TV,Lenovo,Electronics,TV,1887.44,BKHA6EDJ8A,S0000009
P0001820,Canon Lite Earbuds,Canon,Electronics,Earbuds,89.53,B2GL3O353K,S0000010
P0001821,Huawei Bolt Speaker,Huawei,Electronics,Speaker,735.21,BNL2C0XD2E,S0000001
P0001822,Marshall Neo Router,Marshall,Electronics,Router,250.12,BK7V9ULXP4,S0000002
P0001823,Motorola Air Earbuds,Motorola,Electronics,Earbuds,345.44,BY9XUQQOWN,S0000003
P0001824,MSI X1 256GB Laptop,MSI,Electronics,Laptop,470.59,BUZUUQMV6Y,S0000004
P0001825,Xiaomi X3 128GB Smartphone,Xiaomi,Electronics,Smartphone,1445.30,B4TA8LQ06Y,S0000005
P0001826,Nokia X3 Smartwatch,Nokia,Electronics,Smartwatch,743.17,B2FGJV6PRY,S0000006
P0001827,Boult X1 512GB Tablet,Boult,Electronics,Tablet,526.57,BH33551PU4,S0000007
P0001828,Netgear Neo Smartwatch,Netgear,Electronics,Smartwatch,942.40,BN5MF1NJ14,S0000008
P0001829,Apple Ultra Monitor,Apple,Electronics,Monitor,1388.69,BRE4EVI0ZJ,S0000009
P0001830,Nikon Edge 32GB Tablet,Nikon,Electronics,Tablet,1318.48,BNMPT87SAX,S0000010
P0001831,Garmin Bolt Camera,Garmin,Electronics,Camera,4387.56,BGAAY7HTN5,S0000001
P0001832,MSI X1 Camera,MSI,Electronics,Camera,2235.30,BEODOJ0714,S0000002
P0001833,Nokia Pro Headphones,Nokia,Electronics,Headphones,476.71,BPGCI5520S,S0000003
P0001834,OPPO Neo Router,OPPO,Electronics,Router,386.72,B3QRMC4G9O,S0000004
P0001835,Netgear M3 Earbuds,Netgear,Electronics,Earbuds,346.76,BY94D2MBWY,S0000005
P0001836,Realme Prime Camera,Realme,Electronics,Camera,1936.85,BSU1JY4L4L,S0000006
P0001837,TP-Link Ultra Earbuds,TP-Link,Electronics,Earbuds,297.92,B9UM2J0HNQ,S0000007
P0001838,Netgear Pro 128GB Laptop,Netgear,Electronics,Laptop,3278.27,BQ8BWDM9XL,S0000008
P0001839,ASUS Z3 Monitor,ASUS,Electronics,Monitor,1356.30,B65MXM9OE1,S0000009
P0001840,HP Bolt Camera,HP,Electronics,Camera,3334.07,B9QI3UOVAN,S0000010
P0001841,Vivo Ultra 512GB Smartphone,Vivo,Electronics,Smartphone,1843.27,BIIHDHK1FZ,S0000001
P0001842,Samsung Edge 32GB Tablet,Samsung,Electronics,Tablet,440.66,B4VV3B8Q83,S0000002
P0001843,Lenovo X2 512GB Tablet,Lenovo,Electronics,Tablet,356.17,BAE6Q7ZRZ4,S0000003
P0001844,Marshall S3 Router,Marshall,Electronics,Router,119.96,BWEA5I80VK,S0000004
P0001845,Samsung Go Speaker,Samsung,Electronics,Speaker,242.00,BMEVKPXI98,S0000005
P0001846,HP Air Monitor,HP,Electronics,Monitor,1574.38,BWDTN4FZK1,S0000006
P0001847,TP-Link Z3 Speaker,TP-Link,Electronics,Speaker,611.23,BDZ6Z1E1T0,S0000007
P0001848,OnePlus Air Camera,OnePlus,Electronics,Camera,562.33,B7NENX14W3,S0000008
P0001849,Dell Air Headphones,Dell,Electronics,Headphones,685.79,BJQA5Q8MH8,S0000009
P0001850,Netgear Ultra Router,Netgear,Electronics,Router,172.04,B170QZUO1C,S0000010
P0001851,Redmi S3 Earbuds,Redmi,Electronics,Earbuds,188.73,B4R6RD6WVC,S0000001
